Company Name,Domain,Website,Category,Domain Rating,Organic Traffic,Organic Keywords,YouTube Channel,Selected Video URL,Video Source,Page URL,Trim Start,Trim End,Dubbed To,Synthesia Share Link,Synthesia GIF URL,Outreach Status,Matched Customer,Customer Lifecycle,Match Type
LearnUpon,learnupon.com,https://www.learnupon.com,,,,,https://www.youtube.com/user/learnupon,https://www.youtube.com/watch?v=14Zx9inppC0,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/6ec46327-6e15-4d7a-9402-50f8a4bc5834,https://synthesia-ttv-data.s3.amazonaws.com/video_data/6ec46327-6e15-4d7a-9402-50f8a4bc5834/transfers/rendered_video.gif,SAFE,,,
Level Access,levelaccess.com,https://www.levelaccess.com,,,,,https://www.youtube.com/@LevelAccessA11y,https://www.youtube.com/watch?v=6BxceumZ16U,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/bc8e7756-8fee-4d99-a85a-29cfb51c7352,https://synthesia-ttv-data.s3.amazonaws.com/video_data/bc8e7756-8fee-4d99-a85a-29cfb51c7352/transfers/rendered_video.gif,SAFE,,,
Lightbeam Health,lightbeamhealth.com,https://www.lightbeamhealth.com,,,,,https://www.youtube.com/channel/UCT-_EVZJOy3gr9yQ5mW_Lcw,https://www.youtube.com/watch?v=Pk0644z4OxA,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/94457530-b746-4fe7-830c-1e9ed2c55484,https://synthesia-ttv-data.s3.amazonaws.com/video_data/94457530-b746-4fe7-830c-1e9ed2c55484/transfers/rendered_video.gif,SAFE,,,
Lucidspark,lucidspark.com,https://www.lucidspark.com,,,,,https://www.youtube.com/channel/UCnd94o169CbOIJyiEUkTL2A,https://www.youtube.com/watch?v=cexi6rC9ybE,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/d24e6bc3-5004-4b08-8229-8c6957c6d36d,https://synthesia-ttv-data.s3.amazonaws.com/video_data/d24e6bc3-5004-4b08-8229-8c6957c6d36d/transfers/rendered_video.gif,SAFE,,,
Lucky Orange,luckyorange.com,https://www.luckyorange.com,,,,,https://www.youtube.com/channel/UCTNWj6Y4MZmirrE6alqc1mQ,https://www.youtube.com/watch?v=hhb80zi4rfs,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/0aeae082-35da-44d5-952e-d23209dcef41,https://synthesia-ttv-data.s3.amazonaws.com/video_data/0aeae082-35da-44d5-952e-d23209dcef41/transfers/rendered_video.gif,SAFE,,,
Luminance,luminance.com,https://www.luminance.com,,,,,https://www.youtube.com/@luminanceAI,https://www.youtube.com/watch?v=CHEVXk441ig,youtube_channel,,0:04,0:30,es,https://share.synthesia.io/2e43f93b-5f0f-4df0-ad62-c883b86d6175,https://synthesia-ttv-data.s3.amazonaws.com/video_data/2e43f93b-5f0f-4df0-ad62-c883b86d6175/transfers/rendered_video.gif,SAFE,,,
Lusha,lusha.com,https://www.lusha.com,,,,,https://www.youtube.com/channel/UCZNqzgRZFBub6WJxeaQcxUQ,https://www.youtube.com/watch?v=a57O1S1M0FM,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/395c4255-1eaf-457f-aae4-a7a723325c1e,https://synthesia-ttv-data.s3.amazonaws.com/video_data/395c4255-1eaf-457f-aae4-a7a723325c1e/transfers/rendered_video.gif,SAFE,,,
Mentimeter,mentimeter.com,https://www.mentimeter.com,,,,,https://www.youtube.com/@Mentimeter,https://www.youtube.com/watch?v=4jEcnkqdn4w,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/a341fdbc-12c7-4905-8ee8-e3e7df944d87,https://synthesia-ttv-data.s3.amazonaws.com/video_data/a341fdbc-12c7-4905-8ee8-e3e7df944d87/transfers/rendered_video.gif,SAFE,,,
Mention Me,mentionme.com,https://www.mentionme.com,,,,,https://www.youtube.com/c/Mention-me,https://www.youtube.com/watch?v=DubnB5UzURA,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/1bf84135-9ab7-4a04-a9a5-136c17d47a48,https://synthesia-ttv-data.s3.amazonaws.com/video_data/1bf84135-9ab7-4a04-a9a5-136c17d47a48/transfers/rendered_video.gif,SAFE,,,
Mercor,mercor.com,https://www.mercor.com,,,,,https://www.youtube.com/@mercor-ai,https://www.youtube.com/watch?v=EtcZdpczoOk,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/f07160f9-f986-4d1d-ae3e-7cd175aa30de,https://synthesia-ttv-data.s3.amazonaws.com/video_data/f07160f9-f986-4d1d-ae3e-7cd175aa30de/transfers/rendered_video.gif,SAFE,,,
Metabase,metabase.com,https://www.metabase.com,,,,,https://www.youtube.com/@metabasedata,https://www.youtube.com/watch?v=Bw2pixc2sVM,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/a25fb4dd-1b72-47e0-b2f5-537963dfa058,https://synthesia-ttv-data.s3.amazonaws.com/video_data/a25fb4dd-1b72-47e0-b2f5-537963dfa058/transfers/rendered_video.gif,SAFE,,,
MetricStream,metricstream.com,https://www.metricstream.com,,,,,https://www.youtube.com/channel/UCWSpWPuWJKcbo2gGSA-ao8g,https://www.youtube.com/watch?v=_CLbq8S5YyY,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/abc15b97-edcb-4ac7-a980-347a57f35525,https://synthesia-ttv-data.s3.amazonaws.com/video_data/abc15b97-edcb-4ac7-a980-347a57f35525/transfers/rendered_video.gif,SAFE,,,
Mightycause,mightycause.com,https://www.mightycause.com,,,,,https://www.youtube.com/channel/UCuRLBemwKx8hviphJRFlRCw,https://www.youtube.com/watch?v=TPD6x80YL68,youtube_channel,,0:05,0:30,es,https://share.synthesia.io/141b2fca-a4cf-4654-9356-a81b11504395,https://synthesia-ttv-data.s3.amazonaws.com/video_data/141b2fca-a4cf-4654-9356-a81b11504395/transfers/rendered_video.gif,SAFE,,,
Mimiran,mimiran.com,https://www.mimiran.com,,,,,https://www.youtube.com/@MimiranCRM,https://www.youtube.com/watch?v=ygEeVsKNfHQ,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/1dc26ac7-7f85-4589-86e1-51593dd0d7cc,https://synthesia-ttv-data.s3.amazonaws.com/video_data/1dc26ac7-7f85-4589-86e1-51593dd0d7cc/transfers/rendered_video.gif,SAFE,,,
MIP Fund Accounting,mipfundaccounting.com,https://www.mipfundaccounting.com,,,,,https://www.youtube.com/@MIP_Fund_Accounting,https://www.youtube.com/watch?v=GQxfruiFDZA,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/93df39a8-5051-4c06-b198-cbfa30dc408b,https://synthesia-ttv-data.s3.amazonaws.com/video_data/93df39a8-5051-4c06-b198-cbfa30dc408b/transfers/rendered_video.gif,SAFE,,,
Mixmax,mixmax.com,https://www.mixmax.com,,,,,https://www.youtube.com/channel/UCTRPoHAQKMrA-6RWFdXwJ6Q,https://www.youtube.com/watch?v=Uj7YBj3sooA,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/bcfb9073-2243-4979-9fbc-8085a432bab9,https://synthesia-ttv-data.s3.amazonaws.com/video_data/bcfb9073-2243-4979-9fbc-8085a432bab9/transfers/rendered_video.gif,SAFE,,,
Modern Treasury,moderntreasury.com,https://www.moderntreasury.com,,,,,https://youtube.com/@ModernTreasury,https://www.youtube.com/watch?v=FY_Jpo3vFY4,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/6e787b59-428e-4a3c-9e08-a9765319f95c,https://synthesia-ttv-data.s3.amazonaws.com/video_data/6e787b59-428e-4a3c-9e08-a9765319f95c/transfers/rendered_video.gif,SAFE,,,
Monday.com,mondaycom.com,https://www.mondaycom.com,,,,,https://www.youtube.com/channel/UCA9UvBiKHly15rN8u_Km3BQ,https://www.youtube.com/watch?v=V2sDIGZQBNM,youtube_channel,,0:05,0:30,es,https://share.synthesia.io/f82b67b9-1a63-4ee7-81e9-9755ce202d9a,https://synthesia-ttv-data.s3.amazonaws.com/video_data/f82b67b9-1a63-4ee7-81e9-9755ce202d9a/transfers/rendered_video.gif,SAFE,,,
Moov Financial,moovfinancial.com,https://www.moovfinancial.com,,,,,https://www.youtube.com/c/MoovFinancial,https://www.youtube.com/watch?v=AMbWmoSHzQc,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/bd9cec63-b68e-4072-b5ba-734238477338,https://synthesia-ttv-data.s3.amazonaws.com/video_data/bd9cec63-b68e-4072-b5ba-734238477338/transfers/rendered_video.gif,SAFE,,,
Moveworks,moveworks.com,https://www.moveworks.com,,,,,https://www.youtube.com/@Moveworks,https://www.youtube.com/watch?v=TqiUApP6RjM,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/eb2bff41-d7ab-4cee-a6c1-42283aa09ac7,https://synthesia-ttv-data.s3.amazonaws.com/video_data/eb2bff41-d7ab-4cee-a6c1-42283aa09ac7/transfers/rendered_video.gif,SAFE,,,
Moz,moz.com,https://www.moz.com,,,,,https://www.youtube.com/channel/UCs26XZBwrSZLiTEH8wcoVXw,https://www.youtube.com/watch?v=Ul8VZDbIuwY,youtube_channel,,0:06,0:30,es,https://share.synthesia.io/d0095100-ce12-48b4-9a81-de3f20a0e0fd,https://synthesia-ttv-data.s3.amazonaws.com/video_data/d0095100-ce12-48b4-9a81-de3f20a0e0fd/transfers/rendered_video.gif,SAFE,,,
MuleSoft,mulesoft.com,https://www.mulesoft.com,,,,,https://www.youtube.com/user/mulesoftvids,https://www.youtube.com/watch?v=zJ6lcyK9q_s,youtube_channel,,0:03,0:30,es,https://share.synthesia.io/6863d953-4f1c-4729-8295-c42c5dcc6eb6,https://synthesia-ttv-data.s3.amazonaws.com/video_data/6863d953-4f1c-4729-8295-c42c5dcc6eb6/transfers/rendered_video.gif,SAFE,,,
M1 Finance,m1finance.com,https://www.m1finance.com,,,,,https://www.youtube.com/@M1Finance,https://www.youtube.com/watch?v=HTtugyEl2NM,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/fa404a9f-8bd6-4dae-903c-cbcdfb9c79b4,https://synthesia-ttv-data.s3.amazonaws.com/video_data/fa404a9f-8bd6-4dae-903c-cbcdfb9c79b4/transfers/rendered_video.gif,SAFE,,,
Madison Logic,madisonlogic.com,https://www.madisonlogic.com,,,,,https://www.youtube.com/channel/UCSUIdOKDjuY6ElxyKoaC1zw,https://www.youtube.com/watch?v=eW6y4gkgMSM,youtube_channel,,0:13,0:30,es,https://share.synthesia.io/cda1fd0d-4b53-4645-a407-053fa14ecb65,https://synthesia-ttv-data.s3.amazonaws.com/video_data/cda1fd0d-4b53-4645-a407-053fa14ecb65/transfers/rendered_video.gif,SAFE,,,
MagicBell,magicbell.com,https://www.magicbell.com,,,,,https://www.youtube.com/channel/UCqz_KjolBVyaxHnxEeO1RCQ,https://www.youtube.com/watch?v=tMuAdKaWeIU,youtube_channel,,0:01,0:30,es,https://share.synthesia.io/d3053bd3-5ba1-4861-8a63-a8fcca675149,https://synthesia-ttv-data.s3.amazonaws.com/video_data/d3053bd3-5ba1-4861-8a63-a8fcca675149/transfers/rendered_video.gif,SAFE,,,
MailerLite,mailerlite.com,https://www.mailerlite.com,,,,,https://www.youtube.com/channel/UCRWH1lQlbnqCrrYTfacklIQ,https://www.youtube.com/watch?v=OgHuOlG_K8Q,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/508762c3-3df4-4e24-846e-d1952822f56a,https://synthesia-ttv-data.s3.amazonaws.com/video_data/508762c3-3df4-4e24-846e-d1952822f56a/transfers/rendered_video.gif,SAFE,,,
Mailjet,mailjet.com,https://www.mailjet.com,,,,,https://www.youtube.com/@mailjet,https://www.youtube.com/watch?v=PVzxr41AHuM,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/0d07223b-a8ed-4d87-9847-d5f4fb234a70,https://synthesia-ttv-data.s3.amazonaws.com/video_data/0d07223b-a8ed-4d87-9847-d5f4fb234a70/transfers/rendered_video.gif,SAFE,,,
Mailmodo,mailmodo.com,https://www.mailmodo.com,,,,,https://www.youtube.com/@mailmodo,https://www.youtube.com/watch?v=z4cEQjV8bRs,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/b521ba3d-deb6-4985-9e07-3a29dad53b09,https://synthesia-ttv-data.s3.amazonaws.com/video_data/b521ba3d-deb6-4985-9e07-3a29dad53b09/transfers/rendered_video.gif,SAFE,,,
Mailshake,mailshake.com,https://www.mailshake.com,,,,,https://www.youtube.com/c/mailshake,https://www.youtube.com/watch?v=kPoPK1VQbLo,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/e0e59df7-98ea-4525-851c-bbe58ccf32d1,https://synthesia-ttv-data.s3.amazonaws.com/video_data/e0e59df7-98ea-4525-851c-bbe58ccf32d1/transfers/rendered_video.gif,SAFE,,,
MaintainX,maintainx.com,https://www.maintainx.com,,,,,https://www.youtube.com/channel/UCmAH5odN8n6P1aJITC99ghw,https://www.youtube.com/watch?v=8HyUXHfuEJA,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/90e42cf1-a46d-444a-a157-4de30f08e254,https://synthesia-ttv-data.s3.amazonaws.com/video_data/90e42cf1-a46d-444a-a157-4de30f08e254/transfers/rendered_video.gif,SAFE,,,
Majestic,majestic.com,https://www.majestic.com,,,,,https://youtube.com/c/majesticseo,https://www.youtube.com/watch?v=xwGJxkekHoU,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/d4a69e2c-cfad-4d2b-a37d-44fbc48778a1,https://synthesia-ttv-data.s3.amazonaws.com/video_data/d4a69e2c-cfad-4d2b-a37d-44fbc48778a1/transfers/rendered_video.gif,SAFE,,,
Malwarebytes,malwarebytes.com,https://www.malwarebytes.com,,,,,https://www.youtube.com/user/Malwarebytes,https://www.youtube.com/watch?v=1SdXazu4MMs,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/0d58acb7-f0e0-40b1-9c69-6f8bc067406a,https://synthesia-ttv-data.s3.amazonaws.com/video_data/0d58acb7-f0e0-40b1-9c69-6f8bc067406a/transfers/rendered_video.gif,SAFE,,,
Mambu,mambu.com,https://www.mambu.com,,,,,https://www.youtube.com/@mambucloud,https://www.youtube.com/watch?v=th-EbD-kyaU,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/cfa161c3-3cad-4854-ac10-703989293bf1,https://synthesia-ttv-data.s3.amazonaws.com/video_data/cfa161c3-3cad-4854-ac10-703989293bf1/transfers/rendered_video.gif,SAFE,,,
Mangomint,mangomint.com,https://www.mangomint.com,,,,,https://www.youtube.com/@mangomint,https://www.youtube.com/watch?v=g9nO5wyjBqU,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/c168cc07-fe8a-4701-aa9a-16adc0a38308,https://synthesia-ttv-data.s3.amazonaws.com/video_data/c168cc07-fe8a-4701-aa9a-16adc0a38308/transfers/rendered_video.gif,SAFE,,,
Mangools,mangools.com,https://www.mangools.com,,,,,https://www.youtube.com/c/mangools,https://www.youtube.com/watch?v=8krce5UKCnU,youtube_channel,,0:00,0:30,,,,SAFE,,,
MarketMuse,marketmuse.com,https://www.marketmuse.com,,,,,https://www.youtube.com/c/MarketMuse,https://www.youtube.com/watch?v=BXiv5pt0Bd4,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/8ac26e64-fdfb-4c31-8e6c-825b3be71648,https://synthesia-ttv-data.s3.amazonaws.com/video_data/8ac26e64-fdfb-4c31-8e6c-825b3be71648/transfers/rendered_video.gif,SAFE,,,
Matomo,matomo.com,https://www.matomo.com,,,,,https://www.youtube.com/c/MatomoAnalytics,https://www.youtube.com/watch?v=OAhzhSEAZJc,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/eeae7c58-ee07-4955-ab40-091be56abda6,https://synthesia-ttv-data.s3.amazonaws.com/video_data/eeae7c58-ee07-4955-ab40-091be56abda6/transfers/rendered_video.gif,SAFE,,,
Mediafly,mediafly.com,https://www.mediafly.com,,,,,https://www.youtube.com/channel/UC_6FwH25S3AJcqKYitj9E3A,https://www.youtube.com/watch?v=ZVtENhTW898,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/4829a3d9-4396-4da6-9c5a-d3866e101462,https://synthesia-ttv-data.s3.amazonaws.com/video_data/4829a3d9-4396-4da6-9c5a-d3866e101462/transfers/rendered_video.gif,SAFE,,,
memoQ,memoq.com,https://www.memoq.com,,,,,https://www.youtube.com/c/memoQ-translation-technologies,https://www.youtube.com/watch?v=ACUhaqmdllg,youtube_channel,,0:08,0:30,es,https://share.synthesia.io/ccb78165-7ff4-4007-8740-a312473044f0,https://synthesia-ttv-data.s3.amazonaws.com/video_data/ccb78165-7ff4-4007-8740-a312473044f0/transfers/rendered_video.gif,SAFE,,,
Multiview,multiview.com,https://www.multiview.com,,,,,https://www.youtube.com/channel/UC-Y7zRscj8qTvRchC22DAEg,https://www.youtube.com/watch?v=cJdhNuNADzU,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/32cbf55c-94e0-44b5-934a-175478be329b,https://synthesia-ttv-data.s3.amazonaws.com/video_data/32cbf55c-94e0-44b5-934a-175478be329b/transfers/rendered_video.gif,SAFE,,,
Mux,mux.com,https://www.mux.com,,,,,https://www.youtube.com/channel/UCGaddSlVSK83POSytkL21rQ,https://www.youtube.com/watch?v=6hpNko56zTw,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/abd02506-fd89-4ad3-93b7-c62b41aa2ddf,https://synthesia-ttv-data.s3.amazonaws.com/video_data/abd02506-fd89-4ad3-93b7-c62b41aa2ddf/transfers/rendered_video.gif,SAFE,,,
My PT Hub,mypthub.com,https://www.mypthub.com,,,,,https://www.youtube.com/c/MyPTHub,https://www.youtube.com/watch?v=w8ASOLUSzFk,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/5b501f81-57ef-4caa-aa2c-1c615673cfd0,https://synthesia-ttv-data.s3.amazonaws.com/video_data/5b501f81-57ef-4caa-aa2c-1c615673cfd0/transfers/rendered_video.gif,SAFE,,,
Mytonomy,mytonomy.com,https://www.mytonomy.com,,,,,https://www.youtube.com/c/Mytonomy,https://www.youtube.com/watch?v=gNoPj8RdxsM,youtube_channel,,0:04,0:30,es,https://share.synthesia.io/184ce47d-b029-4452-a079-f66d4722ec76,https://synthesia-ttv-data.s3.amazonaws.com/video_data/184ce47d-b029-4452-a079-f66d4722ec76/transfers/rendered_video.gif,SAFE,,,
Namely,namely.com,https://www.namely.com,,,,,https://www.youtube.com/@NamelyHCM,https://www.youtube.com/watch?v=5gLU041mp_4,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/b219e3bd-1f44-4f80-bd5e-bb9ddbd612b0,https://synthesia-ttv-data.s3.amazonaws.com/video_data/b219e3bd-1f44-4f80-bd5e-bb9ddbd612b0/transfers/rendered_video.gif,SAFE,,,
Nasuni,nasuni.com,https://www.nasuni.com,,,,,https://www.youtube.com/user/nasunisocialmedia,https://www.youtube.com/watch?v=xyZD32XlUwM,youtube_channel,,0:20,0:40,es,https://share.synthesia.io/d143051c-9cff-40e5-8b3b-4c9ec244bbc9,https://synthesia-ttv-data.s3.amazonaws.com/video_data/d143051c-9cff-40e5-8b3b-4c9ec244bbc9/transfers/rendered_video.gif,SAFE,,,
nCino,ncino.com,https://www.ncino.com,,,,,https://www.youtube.com/channel/UCLyVctz20sO0ImUOWwUbFxw,https://www.youtube.com/watch?v=HWWtdqepD28,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/53aa4020-08f4-47a4-af0b-4293370e4d24,https://synthesia-ttv-data.s3.amazonaws.com/video_data/53aa4020-08f4-47a4-af0b-4293370e4d24/transfers/rendered_video.gif,SAFE,,,
Nectar HR,nectarhr.com,https://www.nectarhr.com,,,,,https://www.youtube.com/@nectarhr,https://www.youtube.com/watch?v=AAPsskIzSc8,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/05b29724-15f7-4666-9ec0-2d653e8cc872,https://synthesia-ttv-data.s3.amazonaws.com/video_data/05b29724-15f7-4666-9ec0-2d653e8cc872/transfers/rendered_video.gif,SAFE,,,
Needles,needles.com,https://www.needles.com,,,,,https://www.youtube.com/@AssemblyNeos,https://www.youtube.com/watch?v=bzdxg3rqnXk,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/a7f97cd8-2667-4bd9-9711-a2da0b1f8519,https://synthesia-ttv-data.s3.amazonaws.com/video_data/a7f97cd8-2667-4bd9-9711-a2da0b1f8519/transfers/rendered_video.gif,SAFE,,,
Neon,neon.com,https://www.neon.com,,,,,https://www.youtube.com/channel/UCoMzQTJSIr7-RU1QbomQI2w,https://www.youtube.com/watch?v=wLAeC-r4kfE,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/dbcfc364-9900-40a4-aa8d-964c2b128af7,https://synthesia-ttv-data.s3.amazonaws.com/video_data/dbcfc364-9900-40a4-aa8d-964c2b128af7/transfers/rendered_video.gif,SAFE,,,
Netlify,netlify.com,https://www.netlify.com,,,,,https://www.youtube.com/@NetlifyApp,https://www.youtube.com/watch?v=uALtHWEGigA,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/31cacd3f-ef94-4183-a53d-ccf49eec6c0e,https://synthesia-ttv-data.s3.amazonaws.com/video_data/31cacd3f-ef94-4183-a53d-ccf49eec6c0e/transfers/rendered_video.gif,SAFE,,,
Newsela,newsela.com,https://www.newsela.com,,,,,https://www.youtube.com/user/Newsela,https://www.youtube.com/watch?v=RJmHu47_gTM,youtube_channel,,0:00,0:30,,,,SAFE,,,
Next Insurance,nextinsurance.com,https://www.nextinsurance.com,,,,,https://www.youtube.com/channel/UCXKL3pilHs2KJPLaICWskmQ,https://www.youtube.com/watch?v=aonoHU9qLtw,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/6bf8ff41-2647-47db-8d2b-3e6667f4d1c3,https://synthesia-ttv-data.s3.amazonaws.com/video_data/6bf8ff41-2647-47db-8d2b-3e6667f4d1c3/transfers/rendered_video.gif,SAFE,,,
NinjaOne,ninjaone.com,https://www.ninjaone.com,,,,,https://www.youtube.com/@NinjaOne,https://www.youtube.com/watch?v=xTJSD1D89Fk,youtube_channel,,0:04,0:30,es,https://share.synthesia.io/9f5d9ab0-be01-46ae-a2e7-68eb56329cc8,https://synthesia-ttv-data.s3.amazonaws.com/video_data/9f5d9ab0-be01-46ae-a2e7-68eb56329cc8/transfers/rendered_video.gif,SAFE,,,
Orange Theory,orangetheory.com,https://www.orangetheory.com,,,,,https://www.youtube.com/user/OrangeTheoryFitness,https://www.youtube.com/watch?v=2BAXuG5x980,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/a2b432e5-9277-4ace-b6b1-4c86a74bd501,https://synthesia-ttv-data.s3.amazonaws.com/video_data/a2b432e5-9277-4ace-b6b1-4c86a74bd501/transfers/rendered_video.gif,SAFE,,,
Ordoro,ordoro.com,https://www.ordoro.com,,,,,https://www.youtube.com/user/ordoroteam,https://www.youtube.com/watch?v=p3TokoisNfM,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/87381f01-efe5-4f77-a577-54a3229d6e96,https://synthesia-ttv-data.s3.amazonaws.com/video_data/87381f01-efe5-4f77-a577-54a3229d6e96/transfers/rendered_video.gif,SAFE,,,
ownCloud,owncloud.com,https://www.owncloud.com,,,,,https://www.youtube.com/channel/UC_4gez4lsWqciH-otOlXo5w,https://www.youtube.com/watch?v=Gh9-76XtzJw,youtube_channel,,0:00,0:30,,,,SAFE,,,
OwnerRez,ownerrez.com,https://www.ownerrez.com,,,,,https://www.youtube.com/@OwnerRez,https://www.youtube.com/watch?v=SP8yxEdmM-E,youtube_channel,,0:04,0:30,es,https://share.synthesia.io/63a5c8e5-957d-4a96-a991-ef4386e3c9fc,https://synthesia-ttv-data.s3.amazonaws.com/video_data/63a5c8e5-957d-4a96-a991-ef4386e3c9fc/transfers/rendered_video.gif,SAFE,,,
Oyster HR,oysterhr.com,https://www.oysterhr.com,,,,,https://www.youtube.com/channel/UC17lleWEWr_HjZ5pvfTi7Eg,https://www.youtube.com/watch?v=eNocyrZt8dE,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/acebe13e-949c-4e54-8f55-f5af55e5eccf,https://synthesia-ttv-data.s3.amazonaws.com/video_data/acebe13e-949c-4e54-8f55-f5af55e5eccf/transfers/rendered_video.gif,SAFE,,,
Paddle,paddle.com,https://www.paddle.com,,,,,https://www.youtube.com/@PaddleHQ,https://www.youtube.com/watch?v=N4yKenkTAOw,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/33d6ebd3-ce6e-41d6-a62f-59c02f375723,https://synthesia-ttv-data.s3.amazonaws.com/video_data/33d6ebd3-ce6e-41d6-a62f-59c02f375723/transfers/rendered_video.gif,SAFE,,,
PandaDoc,pandadoc.com,https://www.pandadoc.com,,,,,https://www.youtube.com/user/thePandaDoc,https://www.youtube.com/watch?v=go1K3UYRIck,youtube_channel,,0:03,0:30,es,https://share.synthesia.io/7d5e7389-0a9f-4023-afbd-a169212c87d8,https://synthesia-ttv-data.s3.amazonaws.com/video_data/7d5e7389-0a9f-4023-afbd-a169212c87d8/transfers/rendered_video.gif,SAFE,,,
Papaya Global,papayaglobal.com,https://www.papayaglobal.com,,,,,https://www.youtube.com/channel/UCC_ok3OtGMf6egPVhN_FrmQ,https://www.youtube.com/watch?v=RX9ZO9B_Fac,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/227ad058-58cc-4c72-8b88-9b332f258387,https://synthesia-ttv-data.s3.amazonaws.com/video_data/227ad058-58cc-4c72-8b88-9b332f258387/transfers/rendered_video.gif,SAFE,,,
Parsec Automation,parsecautomation.com,https://www.parsecautomation.com,,,,,https://www.youtube.com/user/ParsecCorp,https://www.youtube.com/watch?v=tedgGI955Mo,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/80f63f4a-bcd0-4ccc-a88c-b95c19334b44,https://synthesia-ttv-data.s3.amazonaws.com/video_data/80f63f4a-bcd0-4ccc-a88c-b95c19334b44/transfers/rendered_video.gif,SAFE,,,
Partnerize,partnerize.com,https://www.partnerize.com,,,,,https://www.youtube.com/c/Partnerize,https://www.youtube.com/watch?v=rLe9XUm61Mw,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/1e86b719-bba5-4e6f-b486-4d4530a01ad1,https://synthesia-ttv-data.s3.amazonaws.com/video_data/1e86b719-bba5-4e6f-b486-4d4530a01ad1/transfers/rendered_video.gif,SAFE,,,
Pear Deck,peardeck.com,https://www.peardeck.com,,,,,https://www.youtube.com/@PearDeckLearning,https://www.youtube.com/watch?v=iwbmi0OFv68,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/e7daa83b-0028-40c2-83fa-08f132bb8451,https://synthesia-ttv-data.s3.amazonaws.com/video_data/e7daa83b-0028-40c2-83fa-08f132bb8451/transfers/rendered_video.gif,SAFE,,,
PerformYard,performyard.com,https://www.performyard.com,,,,,https://www.youtube.com/@performyard,https://www.youtube.com/watch?v=k18MckimK0s,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/cd3a5985-8605-40d9-8316-8fea1a3a9e63,https://synthesia-ttv-data.s3.amazonaws.com/video_data/cd3a5985-8605-40d9-8316-8fea1a3a9e63/transfers/rendered_video.gif,SAFE,,,
Privy,privy.com,https://www.privy.com,,,,,https://www.youtube.com/@PrivyApp,https://www.youtube.com/watch?v=YtVPzuTkQGU,youtube_channel,,0:00,0:30,es,https://share.synthesia.io/94366b30-c986-47c3-acfe-a4329b682b48,https://synthesia-ttv-data.s3.amazonaws.com/video_data/94366b30-c986-47c3-acfe-a4329b682b48/transfers/rendered_video.gif,SAFE,,,
