Outreach Status,Block Reason,Matched Customer,Customer Lifecycle,Match Type,Company Name,Domain,Website URL,Category,Domain Rating,Organic Traffic,Organic Keywords,Discovery Method,Has YouTube Channel,YouTube Channel URL,YouTube Subscribers,Has Website Videos,Total Videos Found,Video 1 URL,Video 1 Type,Video 1 Title,Video 2 URL,Video 2 Type,Video 2 Title,Video 3 URL,Video 3 Type,Video 3 Title,Video 4 URL,Video 4 Type,Video 4 Title,Video 5 URL,Video 5 Type,Video 5 Title,Video 6 URL,Video 6 Type,Video 6 Title,Video 7 URL,Video 7 Type,Video 7 Title,Video 8 URL,Video 8 Type,Video 8 Title,Video 9 URL,Video 9 Type,Video 9 Title,Video 10 URL,Video 10 Type,Video 10 Title
SAFE,,,,,Baton,hellobaton.com,https://hellobaton.com/try-it-free/,,38.0,91,61,Website Video Scrape,No,,,Yes,1,https://www.youtube.com/watch?v=nEoT0mPy1VI,youtube_embed,ERPsim Demo - YouTube,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAFE,,,,,InterGuard,interguardsoftware.com,https://www.interguardsoftware.com/product-overview-video/,,38.0,546,166,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/c/Interguardsoftware/videos,youtube_embed,InterGuard Employee Monitoring Software - YouTube,https://www.youtube.com/watch?v=RaWJGKaV0fU,youtube_embed,"InterGuard ""User View"" Dashboard Analytics - YouTube",https://www.youtube.com/watch?v=V_1HB50D5xE,youtube_embed,InterGuard Datalock DLP Demonstration - YouTube,https://www.youtube.com/watch?v=pdKdNBv3tp4,youtube_embed,InterGuard Employee Monitoring Software - How To Configure ...,,,,,,,,,,,,,,,,,,
SAFE,,,,,Act!,keystroke.ca,https://www.keystroke.ca/en/blog/act/keystroke-releases-new-act-v20-full-demo-video.html?highlight=WyJ3ZSJd&srsltid=AfmBOoqyc4tXa0IRO6gQ66FtIPYKHoDgkGdippGR164APqsZ7NBbxWtf,,39.0,1732,198,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=o_j9mnGUTjI,youtube_embed,Act! Overview and Product Demonstration - YouTube,https://www.youtube.com/watch?v=OpxMiTXzSEk,youtube_embed,Act! CRM Demo - YouTube,https://www.youtube.com/watch?v=uzf3fz6tTHI,youtube_embed,Act! CRM Demo - YouTube,https://www.youtube.com/watch?v=usrNTn6Zwtc,youtube_embed,Act-On Live Product Demo - 2023 - YouTube,,,,,,,,,,,,,,,,,,
SAFE,,,,,Confido Legal,confidolegal.com,https://www.confidolegal.com,,39.0,746,96,Website Video Scrape,No,,,Yes,3,https://www.youtube.com/watch?v=ktzgVcRZTwU,youtube_embed,Credit Card Payments Acceptance in Actionstep with Confido Legal,https://www.facebook.com/confidolegal/videos/-big-update-to-our-zapier-integration-2-new-triggers-and-16-new-actions-are-now-/2223518304787287/,unknown,Big update to our Zapier integration: 2 new triggers and 16 new ...,https://www.youtube.com/watch?v=gkyVz9TQwuM,youtube_embed,SimpleLaw - Pricing Integrations and Security - YouTube,,,,,,,,,,,,,,,,,,,,,
SAFE,,,,,ConnectWise Sell,connectbooster.com,https://www.connectbooster.com/integrations/connectwise-sell/,,39.0,676,74,Website Video Scrape,No,,,Yes,2,https://www.youtube.com/watch?v=ddmy8HJmoNE,youtube_embed,What is CPQ Software? CPQ Explained and Why MSPs Need It,https://www.youtube.com/watch?v=Ydl2pWLqNxc,youtube_embed,ConnectWise PSA Tutorial | IT management for MSPs Demo,,,,,,,,,,,,,,,,,,,,,,,,
SAFE,,,,,Jonas Construction,jonasconstruction.com,https://www.jonasconstruction.com,,39.0,2003,406,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/c/jonasconstructionsoftware,youtube_embed,Jonas Construction Software - YouTube,https://www.youtube.com/watch?v=ZloPmZRS6a8,youtube_embed,Jonas Construction Software Tutorial | Accounting Overview,https://www.youtube.com/watch?v=ys4lDReHsrY,youtube_embed,Jonas Masterclass Ep. 1: Field Data Entry to Capture Real-Time ...,https://www.youtube.com/watch?v=IgFkS5xUPHY,youtube_embed,Jonas Construction Software Tutorial for Beginners - YouTube,,,,,,,,,,,,,,,,,,
SAFE,,,,,FluentStream,fluentstream.com,https://www.fluentstream.com,,40.0,726,88,Website Video Scrape,No,,,Yes,1,https://www.youtube.com/watch?v=wIDCy39vWPs,youtube_embed,FluentStream's Salesforce Integration Demo - YouTube,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAFE,,,,,Gynger,gynger.io,https://www.gynger.io/resources/blog/generate-qualified-sales-leads,,40.0,1100,134,Website Video Scrape,No,,,Yes,1,https://www.tiktok.com/@spiky.ai/video/7374897917619899653,unknown,How has Spiky impacted collaboration dynamics of Gynger? Hear it ...,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAFE,,,,,Izenda,wiki.izenda.us,https://wiki.izenda.us/Guides/ReportDesign/2.0-Quick-Start,,40.0,,1,Website Video Scrape,No,,,Yes,3,https://www.youtube.com/watch?v=8Zx9FnZZMtg,youtube_embed,Create an Advanced Report - YouTube,https://www.youtube.com/watch?v=N3uY9hi2UNQ,youtube_embed,Creating A Basic Report - Part 1 - www.izenda.com - YouTube,https://www.youtube.com/watch?v=3CohWMdvDfE,youtube_embed,Ad Hoc Reporting Demo - YouTube,,,,,,,,,,,,,,,,,,,,,
SAFE,,,,,AGCO Fuse,farmtrader.co.nz,https://www.farmtrader.co.nz/agco-fuse-event-2018/,,41.0,2654,750,Website Video Scrape,No,,,Yes,1,https://www.youtube.com/watch?v=oHTqNaAp7Gc,youtube_embed,Wayline Assistant - Valtra Guide - YouTube,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAFE,,,,,AutoRaptor CRM,autoraptor.com,https://www.autoraptor.com,CRM Software,41.0,2100,684,Website Video Scrape,No,,,Yes,3,https://www.youtube.com/watch?v=VC6kh55El5w,youtube_embed,A Customer Story with AutoRaptor's AI Assistant - YouTube,https://www.facebook.com/autoraptorcrm/videos/still-stuck-with-a-crm-that-feels-more-like-a-burden-than-a-tool-dealerships-are/1710708533218387/,unknown,Still stuck with a CRM that feels more like a burden than a tool ...,https://www.facebook.com/autoraptorcrm/videos/join-550-dealers-whove-simplified-follow-up-booked-more-appointments-and-stopped/908626081737572/,unknown,"Join 550+ dealers who've simplified follow-up, booked more ...",,,,,,,,,,,,,,,,,,,,,
SAFE,,,,,FollowUp CRM,followupcrm.com,https://www.followupcrm.com,CRM Software,41.0,2360,465,Website Video Scrape,No,,,Yes,5,https://www.youtube.com/watch?v=MmxOL193lf8,youtube_embed,Followup CRM Demo - YouTube,https://m.youtube.com/watch?v=z_oSLFKjK3w,youtube_embed,Followup CRM Video Demo - YouTube,https://www.followupcrm.com/video-demo,unknown,Followup CRM Video Demo,https://www.youtube.com/watch?v=urDjx4gWrMw,youtube_embed,Followup CRM Q1 Feature Showcase (2025) - YouTube,https://www.youtube.com/watch?v=LfOBeUAFtYs,youtube_embed,Followup CRM Intro Video - YouTube,,,,,,,,,,,,,,,
SAFE,,,,,Form Simplicity,formsimplicity.com,https://www.formsimplicity.com,,41.0,5640,379,Website Video Scrape,No,,,Yes,3,https://www.youtube.com/watch?v=0SmwHtbjWaE,youtube_embed,Forms Made Simple with Form Simplicity - YouTube,https://www.youtube.com/watch?v=ah0g4wdEg9E,youtube_embed,How to create a digital signature session - YouTube,https://www.youtube.com/watch?v=xzIWY9FHGjc,youtube_embed,Form Simplicity and Seller Shield Integration - YouTube,,,,,,,,,,,,,,,,,,,,,
SAFE,,,,,Beamer,info-beamer.com,https://info-beamer.com/raspberry-pi-digital-signage-hevc-4k-video-demo-13218.html,,42.0,290,45,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=hhJnR1Iu6y0,youtube_embed,Meet Beamer! - YouTube,https://www.youtube.com/watch?v=rx7wwtmFlD8,youtube_embed,How I Make Presentations Using LaTeX & Beamer - YouTube,https://www.youtube.com/watch?v=nOl4XBlJSgY,youtube_embed,beamer - YouTube,https://www.youtube.com/watch?v=-3yaBwywK38,youtube_embed,How to Create Beamer Post When a New Media is ... - YouTube,,,,,,,,,,,,,,,,,,
SAFE,,,,,EventDraw,eventdraw.com,https://www.eventdraw.com,,42.0,570,70,Website Video Scrape,No,,,Yes,3,https://www.youtube.com/watch?v=wiv5was5DN4,youtube_embed,EventDraw: Create Folders and Organize your Events - YouTube,https://www.youtube.com/watch?v=6xdKFF0YuDs,youtube_embed,EventDraw: Layers - YouTube,https://www.youtube.com/watch?v=cAH5PcnfYtI,youtube_embed,EventDraw: Creating Inventory Reports - YouTube,,,,,,,,,,,,,,,,,,,,,
SAFE,,,,,GoProposal,goproposal.com,https://www.goproposal.com,,42.0,3688,108,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=5DjxU2Hm7OM,youtube_embed,Bookkeepers' Bootcamp: GoProposal by Sage Demo - YouTube,https://www.youtube.com/watch?v=0XlOH2Y_xW0,youtube_embed,"GoProposal Webinar - Your compliance toolkit, all under one roof",https://www.youtube.com/watch?v=FmtjSKXaxUg,youtube_embed,The Ultimate Proposal Tool For Leading Accountants - YouTube,https://www.youtube.com/watch?v=xgM0keyS17I,youtube_embed,Come to a corporate meeting with me| Team Q&A ... - YouTube,,,,,,,,,,,,,,,,,,
SAFE,,,,,Gradient AI,gradientai.com,https://www.gradientai.com,,42.0,1817,147,Website Video Scrape,No,,,Yes,5,https://www.gradientai.com/video-peo2.0-using-ai-for-risk-management-underwriting-evaluation,unknown,"PEO 2.0:Using AI for Risk Management, Underwriting, and Evaluation",https://www.youtube.com/watch?v=UkLNb-zs6gc&vl=en,youtube_embed,Stripe + Resend + DigitalOcean Gradient AI - YouTube,https://www.gradientai.com/video-gradient-ai-overview,unknown,Video Overview of Gradient AI's Insurance Solutions,https://www.youtube.com/watch?v=477r-SeTFHw,youtube_embed,LlamaIndex Integration for DigitalOcean Gradient™ AI Platform,https://www.youtube.com/watch?v=52fqZqbjucw,youtube_embed,How to Build an Auto-Updating Knowledge Base for AI Agents Using ...,,,,,,,,,,,,,,,
SAFE,,,,,Branch,quickfms.com,https://www.quickfms.com/branch-performance-tracking-module,,43.0,392,173,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=LpfFmteLcR8,youtube_embed,Branch Petty Cash Management Software - Book Demo Today!,https://www.youtube.com/watch?v=qgqnWBKRTeQ,youtube_embed,Branch Demo - YouTube,https://www.youtube.com/watch?v=lwetXmPjxUQ,youtube_embed,Branch Deep Linked Email Demo - YouTube,https://www.youtube.com/watch?v=iXCeZzkdaE0,youtube_embed,In branch cash withdrawal | Capability demo - YouTube,,,,,,,,,,,,,,,,,,
SAFE,,,,,CiviCRM,civicrm.com,https://www.civicrm.com,,43.0,2119,182,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=cuURr7ze2UE,youtube_embed,CiviCRM Tutorial for Newbies | Open Source CRM for Nonprofits ...,https://civicrm.com/demo/,unknown,Demo the #1 open source CRM for Nonprofits - CiviCRM,https://www.youtube.com/watch?v=yiKQMxWLS9E,youtube_embed,Introduction to the CiviCRM development - YouTube,https://www.youtube.com/c/CiviCRM-project/videos,youtube_embed,CiviCRM - YouTube,,,,,,,,,,,,,,,,,,
SAFE,,,,,Clear Estimates,clearestimates.com,https://www.clearestimates.com,,43.0,4234,335,Website Video Scrape,No,,,Yes,3,https://www.clearestimates.com/resources/demo-videos,unknown,Demo Videos | Clear Estimates,https://www.youtube.com/watch?v=kLpqaYA0IHQ,youtube_embed,Clear Estimates Tutorial | Construction Estimating Software Demo,https://www.youtube.com/watch?v=E69WkWmApWM,youtube_embed,Clear Estimates Overview - YouTube,,,,,,,,,,,,,,,,,,,,,
SAFE,,,,,Espressive,espressive.com,https://www.espressive.com,,43.0,194,6,Website Video Scrape,No,,,Yes,2,https://www.youtube.com/channel/UCZCM2wx4utTknGuNf-meMuQ,youtube_embed,Espressive - YouTube,https://www.youtube.com/watch?v=y23sM2iesq4,youtube_embed,Resolve Actions & Espressive Barista Integration - YouTube,,,,,,,,,,,,,,,,,,,,,,,,
SAFE,,,,,Forecast,forecastpro.com,https://www.forecastpro.com/solutions/forecast-pro/quick-tour/,,43.0,1041,107,Website Video Scrape,No,,,Yes,3,https://www.youtube.com/watch?v=G0u2Ef1h1OQ,youtube_embed,An Introduction to Forecast App - YouTube,https://www.youtube.com/watch?v=Oq7wzclu0qM,youtube_embed,Webinar: Getting started with Forecast - YouTube,https://www.youtube.com/watch?v=A0r6StgzoUE,youtube_embed,Forecast - Product Demo - RemoteCon - YouTube,,,,,,,,,,,,,,,,,,,,,
SAFE,,,,,Campfire Software,campfire.ai,https://campfire.ai/demo/decart,,44.0,1181,206,Website Video Scrape,No,,,Yes,2,https://campfire.ai/demo/decart,unknown,Decart - Campfire,https://www.youtube.com/shorts/uWbzdPCBoIU,youtube_embed,Campfire 3D Makes Remote Work More Immersive - YouTube,,,,,,,,,,,,,,,,,,,,,,,,
SAFE,,,,,Collectly,collectly.co,https://collectly.co/,,44.0,1210,142,Website Video Scrape,No,,,Yes,1,https://www.youtube.com/watch?v=y8QQfv4A4xI,youtube_embed,Streamline Patient Billing & Collections in Your Medical Practice ...,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAFE,,,,,Forestry,3log.com,https://www.3log.com/contact/book-a-demo/,,44.0,47,20,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=FGL4PEosibk,youtube_embed,TRACT Forestry Software - Loader App Demo - YouTube,https://www.youtube.com/watch?v=0d28SzlyDGk,youtube_embed,Leading Edge Software for Forestry Industry - YouTube,https://www.youtube.com/watch?v=yciMLzHbLk4,youtube_embed,Enhance your Forestry Management with Avenza Maps - YouTube,http://www.itreetools.org/support/resources-overview/video-learning,unknown,Video Learning - i-Tree,,,,,,,,,,,,,,,,,,
SAFE,,,,,Gamma,gamma-rs.ch,https://www.gamma-rs.ch/gamma-software/software-processing-examples,,44.0,25,15,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=r9VOYJM6nZc,youtube_embed,"Gamma: AI for presenting ideas, beautifully - YouTube",https://www.youtube.com/watch?v=0xYoITnY8qA,youtube_embed,How to use Gamma : The Unfair Advantage for Your Next Presentation,https://www.youtube.com/watch?v=Lruw3yQeZDc,youtube_embed,Introducing Gamma 3.0 - YouTube,https://vimeo.com/1131040651,vimeo,Gamma.app AI-Powered App to Turn Text to Visuals - Vimeo,,,,,,,,,,,,,,,,,,
SAFE,,,,,365villas,guestwisely.io,https://guestwisely.io,,45.0,366,71,Website Video Scrape,No,,,Yes,2,https://www.youtube.com/watch?v=b9ico29pwOw,youtube_embed,365Villas Launches Enhanced Accounting Platform for Property ...,https://www.youtube.com/watch?v=5zNZLtUbd68,youtube_embed,Introduction to SMS Text Messaging in 365Villas - YouTube,,,,,,,,,,,,,,,,,,,,,,,,
SAFE,,,,,4Degrees,4degrees.ai,https://www.4degrees.ai/blog/introducing-4degrees-campaigns,,45.0,6363,1023,Website Video Scrape,No,,,Yes,2,https://www.youtube.com/watch?v=WsnDLqMyw7M,youtube_embed,4Degrees for Private Equity - YouTube,https://www.youtube.com/watch?v=Gmpz8EFiaRo,youtube_embed,4Degrees for Venture Capital - YouTube,,,,,,,,,,,,,,,,,,,,,,,,
SAFE,,,,,Agiled,agiled.app,https://www.agiled.app,CRM Software,45.0,1984,1510,Website Video Scrape,No,,,Yes,5,https://www.youtube.com/watch?v=QW701Ngy_g8,youtube_embed,Agiled Demo: Quick Overview - YouTube,https://www.youtube.com/watch?v=v7nLDxZia9A,youtube_embed,Agiled Business Management Software Tutorial (aglied.app),https://www.youtube.com/watch?v=SrhDFuhYzEI,youtube_embed,Agiled CRM Overview | Demo - YouTube,https://m.youtube.com/watch?v=B0CtFR3409c,youtube_embed,"Agiled Review, Demo + Tutorial I Manage contracts, sales pipelines ...",https://m.youtube.com/hashtag/agiled,youtube_embed,- YouTube,,,,,,,,,,,,,,,
BLOCKED,Exact name match,Cred,Prospect,NAME_EXACT,CRED,cred.com,https://www.cred.com,,45.0,,,Website Video Scrape,No,,,Yes,5,https://www.youtube.com/watch?v=1dL7A_0qSIY,youtube_embed,Virtual Demo Day 12/15 - CRED iQ - YouTube,https://www.youtube.com/watch?v=iGgSmnZHNZE,youtube_embed,Building Scalable QA Automation for CRED - YouTube,https://www.youtube.com/watch?v=T120cjmRgCA,youtube_embed,CRED iQ - New Features - YouTube,https://vimeo.com/1155744327,vimeo,NYC SYEP 2026 Online Participant Application Video - Vimeo,https://vimeo.com/1143147256,vimeo,WLG Worksite Portal on Vimeo,,,,,,,,,,,,,,,
SAFE,,,,,Donorbox,donorbox.com,https://www.donorbox.com,,46.0,,,Website Video Scrape,No,,,Yes,5,https://www.youtube.com/watch?v=TUGp6vySE2A,youtube_embed,Donorbox Demo: Set Up an Effective Crowdfunding ... - YouTube,https://www.youtube.com/watch?v=qVhWoFHijFk,youtube_embed,How to Use Donorbox CRM Step by Step Guide for Nonprofits 2025,https://www.youtube.com/c/Donorbox,youtube_embed,Donorbox - YouTube,https://www.youtube.com/watch?v=Iu1OAihWM50,youtube_embed,How to Set Up the Donorbox + Double the Donation Integration,https://www.youtube.com/watch?v=qB64ssQeyes,youtube_embed,Donorbox - The Admin Dashboard and Campaign Creator - YouTube,,,,,,,,,,,,,,,
SAFE,,,,,Global Shop Solutions,globalshopsolutions.com,https://www.globalshopsolutions.com,,46.0,5393,467,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=SgtyKpNVPWQ,youtube_embed,Global Shop Solutions Independent Review - YouTube,https://www.youtube.com/c/GlobalShopSolutions/videos,youtube_embed,Global Shop Solutions - YouTube,https://www.globalshopsolutions.com/blog/video-erp-training-to-make-you-a-better-user,unknown,Video: ERP Training to Make you a Better User,https://www.youtube.com/watch?v=LWA6YJP7nXM,youtube_embed,Global Shop Solutions ERP - Independent Manufacturing ERP Review,,,,,,,,,,,,,,,,,,
SAFE,,,,,1CRM,1crm.com,https://www.1crm.com,,47.0,2116,303,YouTube API,Yes,https://www.youtube.com/@1crmcorporation,811,No,5,https://www.youtube.com/watch?v=loXOCNRDEsk,youtube_channel,Quick Demo - 1CRM 9,https://www.youtube.com/watch?v=J0CK_0x3Oxo,youtube_channel,1CRM Demo: Section 1 - Lifecycle of a Lead,https://www.youtube.com/watch?v=lLkpdLLQ6iM,youtube_channel,Is 1CRM Right for You? 6 Key Features  &amp; Quick Demo,https://www.youtube.com/watch?v=pctjoqfSPow,youtube_channel,1CRM Detail Views,https://www.youtube.com/watch?v=Yr9KTy_DzhM,youtube_channel,1CRM List Views,,,,,,,,,,,,,,,
SAFE,,,,,Alloy,alloy.ai,https://alloy.ai/resources/?type=video,,47.0,2112,197,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/alloysoftware,youtube_embed,Alloy Software,https://www.youtube.com/watch?v=Xqb91CI0zSg,youtube_embed,Preview the End User Experience with Alloy Automation's ... - YouTube,https://vimeo.com/252300538,vimeo,Yotta Alloy Demo on Vimeo,https://www.youtube.com/watch?v=TENo6MdiVgo,youtube_embed,Alloy Overview Video - YouTube,,,,,,,,,,,,,,,,,,
SAFE,,,,,Clientpoint,clientpoint.net,https://www.clientpoint.net/blog/selling-through-covid-19-and-beyond-creating-connection-on-video-0-0-0,,47.0,989,314,Website Video Scrape,No,,,Yes,3,https://www.youtube.com/watch?v=mAuEcrqKY9g,youtube_embed,ClientPoint Makes It Easy For People To Do Business With You,https://vimeo.com/1013269948,vimeo,ClientPoint Meet Enterprise version - video conference cloud ...,https://www.youtube.com/watch?v=dBvH6LkQ4rY,youtube_embed,"Proposals As Easy As 1,2,3 - YouTube",,,,,,,,,,,,,,,,,,,,,
SAFE,,,,,Connecterra,thebullvine.com,https://www.thebullvine.com/news/cattleytics-on-dragons-den-the-12-million-bet-that-free-whatsapp-is-costing-your-dairy-7300-a-year/,,47.0,4140,2953,Website Video Scrape,No,,,Yes,1,https://www.youtube.com/watch?v=_77Yu_tnrug,youtube_embed,Connecterra tutorial - Compare charts - YouTube,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAFE,,,,,EverAfter,everafter.ai,https://www.everafter.ai/happily-recordings/happily-highlight-video,,47.0,1191,395,Website Video Scrape,No,,,Yes,2,https://m.youtube.com/@CustomerHappilyEverAfter/videos,youtube_embed,EverAfter - YouTube,https://m.youtube.com/watch?v=shYzBxx5fUQ,youtube_embed,Transform Your Content into Actionable Steps | EverAfter - YouTube,,,,,,,,,,,,,,,,,,,,,,,,
SAFE,,,,,AgencyZoom,agencyzoom.com,https://www.agencyzoom.com,,48.0,18586,296,Website Video Scrape,No,,,Yes,5,https://www.youtube.com/watch?v=gsf8rxzpOww,youtube_embed,Insurance Agency Automation Software Newbie Guide - YouTube,https://www.youtube.com/watch?v=DOzzpA7lp_E,youtube_embed,"Game-Changing AgencyZoom Update: Master ""And"" Tagging for ...",https://www.youtube.com/watch?v=jGMUcde7K4s,youtube_embed,How to Customize AgencyZoom Lead and Service Ticket Cards,https://vimeo.com/515910555,vimeo,Lightspeed Voice + AgencyZoom | Two-Way VoIP & CRM for Agencies,https://www.youtube.com/watch?v=KiwNLBhLS4I,youtube_embed,How to Manage Personal and Commercial Insurance Profiles in ...,,,,,,,,,,,,,,,
SAFE,,,,,BotStar,botstar.com,https://www.botstar.com,,48.0,793,12,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=ryz-Fpga0y4,youtube_embed,BotStar Demo Video - get *BEST* Bonus and Review HERE!,https://www.youtube.com/watch?v=ODjCrC7wnME,youtube_embed,BotStar Review With Full Demo and Mass Bonuses - YouTube,https://www.youtube.com/watch?v=IFPjoyA8h9U,youtube_embed,Chatbot Software Video 3: How to Build a Chatbot in BotStar ...,https://m.youtube.com/watch?v=n3i0iJb2BfA,youtube_embed,BotStar Review Demo And Best Bonuses - YouTube,,,,,,,,,,,,,,,,,,
SAFE,,,,,Cherre,cherre.com,https://www.cherre.com,,48.0,885,132,Website Video Scrape,No,,,Yes,2,https://www.youtube.com/@cherre3099/videos,youtube_embed,Cherre - YouTube,https://www.youtube.com/watch?v=-FOfQ0G0IV0,youtube_embed,Cherre CoreProspect Overview - YouTube,,,,,,,,,,,,,,,,,,,,,,,,
SAFE,,,,,DemandFarm,demandfarm.com,https://www.demandfarm.com,,48.0,17036,1314,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=NbCTlwXH6_I,youtube_embed,Live Demo: Meet DemandFarm's KAM AI Agent—step into the future ...,https://www.youtube.com/watch?v=J-Tj7uDQ2pk,youtube_embed,Account Management Software by DemandFarm - YouTube,https://www.youtube.com/@demandfarm,youtube_embed,DemandFarm - YouTube,https://www.youtube.com/watch?v=ZaeZIT-mvw8,youtube_embed,DemandFarm: Key Account Management Software to ... - YouTube,,,,,,,,,,,,,,,,,,
SAFE,,,,,DriveWorks,driveworks.co.uk,https://www.driveworks.co.uk/resources/driveworkspro/videos/,,48.0,3142,191,Website Video Scrape,No,,,Yes,5,https://www.driveworks.co.uk/resources/driveworkspro/videos/,unknown,DriveWorks Pro how-to videos,https://www.youtube.com/watch?v=ick1SIqpL8M,youtube_embed,Design Automation Webinar | Driveworks Demo - YouTube,https://vimeo.com/829353000,vimeo,Demoing DriveWorks - A Demo Guide Overview on Vimeo,https://www.youtube.com/playlist?list=PLObi3o8pH9TFq4GZ9rI0thpxTGbJX63lz,youtube_embed,DRIVEWORKS TUTORIALS - YouTube,https://www.youtube.com/watch?v=s6sVUy-mAiA,youtube_embed,DriveWorks Design Automation Software with SOLIDWORKS ...,,,,,,,,,,,,,,,
SAFE,,,,,Harvestr,howtoweb.co,https://www.howtoweb.co/solutions/harvestr/,,48.0,405,48,Website Video Scrape,No,,,Yes,1,https://www.youtube.com/watch?v=SnWch-XlekE,youtube_embed,Harvestr - Product Demo - RemoteCon - YouTube,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAFE,,,,,Hummingbird,hummingbird.co,https://www.hummingbird.co/demo,,48.0,2989,548,Website Video Scrape,No,,,Yes,5,https://www.youtube.com/watch?v=jZY23bw0Od0,youtube_embed,How to Use Hummingbird - YouTube,https://www.youtube.com/watch?v=vbtrWnY9A_8,youtube_embed,"Get to Know Hummingbird, Our Property Management Software That ...",https://www.hummingbird.co/demo,unknown,Demo | Hummingbird,https://www.youtube.com/watch?v=JvYK7J9SMCU,youtube_embed,Hummingbird Customer Journey - YouTube,https://www.facebook.com/greatdaycotv/videos/hummingbird-growth-automation/1771089036425720/,unknown,Hummingbird Growth & Automation - Facebook,,,,,,,,,,,,,,,
SAFE,,,,,Jungo,ijungo.com,https://ijungo.com/video-emails/,,48.0,3338,224,Website Video Scrape,No,,,Yes,5,https://www.youtube.com/watch?v=5svMG6Xl9Uw,youtube_embed,Jungo Marketing Demo - YouTube,https://www.youtube.com/watch?v=7C-i1yMaojo,youtube_embed,Jungo Mortgage CRM Tutorial (Best Method) - YouTube,https://windriver.jungo.com/videos/,unknown,WinDriver Videos & Tutorials Custom Driver Development - Jungo,https://ijungo.com/video-emails/,unknown,Video Email Integration for Mortgage CRMs - Jungo,https://www.youtube.com/watch?v=SCOzdRxtAbI,youtube_embed,Jungo Mortgage CRM - The Best Salesforce App for Loan Officers,,,,,,,,,,,,,,,
SAFE,,,,,Amicus Attorney,amicusattorney.com,https://www.amicusattorney.com,,49.0,1234,134,Website Video Scrape,No,,,Yes,1,https://www.youtube.com/watch?v=ISRsbcMJsYQ,youtube_embed,Amicus Attorney Overview - YouTube,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAFE,,,,,D&B Hoovers,dnb.com.hk,https://www.dnb.com.hk/dnb-hoovers-learning/,,49.0,705,72,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=kYmoLaN6Owk,youtube_embed,D&B Hoovers Tutorial - YouTube,https://www.youtube.com/watch?v=YoGehbPcg0w,youtube_embed,D&B Connect for Salesforce Demo - YouTube,https://www.youtube.com/watch?v=2LZwHHKlEBk,youtube_embed,3-Min Demo: Bombora Intent Now Available in D&B Hoovers!,https://www.youtube.com/watch?v=l0jkYBSWz9o,youtube_embed,Introducing D&B Connect for Salesforce - YouTube,,,,,,,,,,,,,,,,,,
SAFE,,,,,Digitail,digitail.com,https://www.digitail.com,,49.0,8584,658,Website Video Scrape,No,,,Yes,4,https://www.youtube.com/watch?v=4H4is_5iAmg,youtube_embed,DIGITAIL Demo - YouTube,https://www.youtube.com/playlist?list=PLPGE2FQWuF18vKW93eAFAniHNxblaVYYZ,youtube_embed,Digitail Onboarding Videos - YouTube,https://www.youtube.com/watch?v=_fdzhFoShQo,youtube_embed,Digitail - All in one Veterinary Solution - YouTube,https://www.youtube.com/watch?v=7dT3GACB20Y,youtube_embed,Unleashing the Power of Tails: Digitails' Fully Integrated AI Vet ...,,,,,,,,,,,,,,,,,,
SAFE,,,,,GradLeaders,gradleaders.com,https://www.gradleaders.com,,49.0,235,51,Website Video Scrape,No,,,Yes,2,https://www.youtube.com/watch?v=O_RoUyJ0AA4,youtube_embed,Why Register for Career Services powered by GradLeaders?,https://www.tiktok.com/@gradleaders/video/7253160603802586414,unknown,"The Campus Career Coach, ppowered by GradLeaders has ... - TikTok",,,,,,,,,,,,,,,,,,,,,,,,
